"work_id","title","domain","field","subfield","topic"
"https://openalex.org/W4413760338","Modification and Comparison of Two Urban Vegetation Models Over Southern Ontario, Canada","Physical Sciences","Environmental Science","Environmental Engineering","Urban Heat Island Mitigation"
"https://openalex.org/W4413761669","Group concept mapping to develop a salon-based HPV self-collection intervention","Health Sciences","Medicine","Epidemiology","Cervical Cancer and HPV Research"
"https://openalex.org/W4413764246","Drinking Water Availability in Public Schools: An Assessment of Four New Jersey School Districts","Health Sciences","Medicine","Public Health, Environmental and Occupational Health","Obesity, Physical Activity, Diet"
"https://openalex.org/W4413773756","Emotion word repertoire in the adult attachment interview predicts a reduction of non-suicidal self-injury in the psychotherapy of borderline personality disorder","Social Sciences","Psychology","Clinical Psychology","Personality Disorders and Psychopathology"
"https://openalex.org/W4413774092","IBCL-1106: Response-Adapted Therapy With Copanlisib and Rituximab in Untreated Follicular Lymphoma: A Phase 2 Study","Health Sciences","Medicine","Pathology and Forensic Medicine","Lymphoma Diagnosis and Treatment"
"https://openalex.org/W4413779914","POSTER: CT-610 Combining Modalities—Progressive Muscle Relaxation Delivered via Virtual Reality—a Feasibility Trial in Cellular Therapy Patients","Health Sciences","Medicine","Rehabilitation","Stroke Rehabilitation and Recovery"
"https://openalex.org/W4413780507","Therapist delivered massage for Veterans with chronic neck pain: a randomized control trial","Health Sciences","Medicine","Complementary and alternative medicine","Complementary and Alternative Medicine Studies"
"https://openalex.org/W4413781155","Assimilation of Doppler Lidar–Derived Planetary Boundary Layer Height Measurements Using an Ensemble Kalman Filter: Case Studies during the PECAN Field Campaign","Physical Sciences","Earth and Planetary Sciences","Atmospheric Science","Meteorological Phenomena and Simulations"
"https://openalex.org/W4413781326","POSTER: MM-441 The Efficacy and Safety of Cilta-Cel and Ide-Cel in Relapsed/Refractory Multiple Myeloma: A Meta-Analysis","Health Sciences","Medicine","Hematology","Multiple Myeloma Research and Treatments"
"https://openalex.org/W4413783303","MM-441: The Efficacy and Safety of Cilta-Cel and Ide-Cel in Relapsed/Refractory Multiple Myeloma: A Meta-Analysis","Health Sciences","Medicine","Hematology","Multiple Myeloma Research and Treatments"
"https://openalex.org/W4413785700","SDEC: Semantic Deep Embedded Clustering","Physical Sciences","Computer Science","Artificial Intelligence","Advanced Clustering Algorithms Research"
"https://openalex.org/W4413786377","On the Benefits of Tower-Mounted Measurement of Near-Surface Quasi-Static Electric Fields","Physical Sciences","Engineering","Electrical and Electronic Engineering","Power Transformer Diagnostics and Insulation"
"https://openalex.org/W4413788448","MM-1414: Efficacy and Safety of Quadruplet Versus Triplet Regimens in Transplant-Ineligible Newly Diagnosed Multiple Myeloma: A Systematic Review, Meta-Analysis, and Network Meta-Analysis","Health Sciences","Medicine","Hematology","Multiple Myeloma Research and Treatments"
"https://openalex.org/W4413791478","POSTER: IBCL-1106 Response-Adapted Therapy With Copanlisib and Rituximab in Untreated Follicular Lymphoma: A Phase 2 Study","Health Sciences","Medicine","Pathology and Forensic Medicine","Lymphoma Diagnosis and Treatment"
"https://openalex.org/W4413797469","Practicing community-based research in GIScience and geography – a case study with an Indigenous community, best practices, challenges, and lessons learned","Social Sciences","Social Sciences","Geography, Planning and Development","Geographic Information Systems Studies"
"https://openalex.org/W4413797479","Conventional versus advanced imaging selection for endovascular treatment of basilar artery occlusion strokes","Health Sciences","Medicine","Epidemiology","Acute Ischemic Stroke Management"
"https://openalex.org/W4413801139","Assessing Environmental Flow Violations in US Rivers: Exploring the Impact of Human Activities and Climate Change Using Machine Learning","Physical Sciences","Environmental Science","Water Science and Technology","Hydrology and Watershed Management Studies"
"https://openalex.org/W4413802543","Canine Spotted Fever Group Rickettsial Seroprevalence as an Indicator for Human Rocky Mountain Spotted Fever Case Rates in Arizona, <scp>USA</scp>","Life Sciences","Immunology and Microbiology","Parasitology","Vector-borne infectious diseases"
"https://openalex.org/W4413803619","Quantitative wood anatomy of Juniperus excelsa from Lebanon as a potential hydroclimate archive","Physical Sciences","Earth and Planetary Sciences","Atmospheric Science","Tree-ring climate responses"
"https://openalex.org/W4413804537","A new method for density and temperature retrieval from Cassini/UVIS solar occultations at Saturn","Physical Sciences","Physics and Astronomy","Astronomy and Astrophysics","Astro and Planetary Science"
"https://openalex.org/W4413807200","Opportunities and challenges surrounding the use of implantable haemodynamic monitor in paediatric Fontan patients living in high-altitude, rural settings","Health Sciences","Medicine","Epidemiology","Congenital Heart Disease Studies"
"https://openalex.org/W4413808710","Topic: Esophagus neoplasia (Barrett’s, Cancer)Abstract ID: 159The Impact of Thoracic Surgery Optimization Program on Esophagectomy Outcomes","Health Sciences","Medicine","Surgery","Esophageal Cancer Research and Treatment"
"https://openalex.org/W4413811135","Exercise Delays Human Leukemia Progression and Mitigates Graft-Versus-Host Disease After Donor Lymphocyte Infusion in Xenogeneic Mice","Health Sciences","Medicine","Hematology","Hematopoietic Stem Cell Transplantation"
"https://openalex.org/W4413817842","In Shoulder-Active Patients Having Arthroscopic Rotator Cuff Repair, Bone Marrow Stimulation and Decortication Did Not Differ for Patient-Reported Outcomes at 2 Years","Health Sciences","Medicine","Surgery","Shoulder Injury and Treatment"
"https://openalex.org/W4413820468","Effects of grazing exclusion and pasture management on soil microbial communities in Californian irrigated pastures","Life Sciences","Agricultural and Biological Sciences","Soil Science","Soil Carbon and Nitrogen Dynamics"
"https://openalex.org/W4413822276","Agrivoltaics and Education: Opportunities for Citizen Science","Physical Sciences","Environmental Science","Environmental Engineering","Photovoltaic Systems and Sustainability"
"https://openalex.org/W4413826822","Strategies used by seasoned nurse practitioners or identified by artificial intelligence to encourage nurse practitioners in practice to publish","Health Sciences","Health Professions","General Health Professions","Health Sciences Research and Education"
"https://openalex.org/W4413826912","Guest editorial","Physical Sciences","Engineering","Aerospace Engineering","Human auditory perception and evaluation"
"https://openalex.org/W4413827489","SCompression: Enhancing Database Knob Tuning Efficiency Through Slice-Based OLTP Workload Compression","Physical Sciences","Computer Science","Information Systems","Cloud Computing and Resource Management"
"https://openalex.org/W4413835526","Transcultural Nurses as “ <i>Voices of the Voiceless</i> ”: Transcultural Nursing Society Migration Special Interest Group","Social Sciences","Psychology","Clinical Psychology","Migration, Health and Trauma"
"https://openalex.org/W4413835731","Measurements of W+W− production cross-sections in pp collisions at $$ \sqrt{s}=13 $$ TeV with the ATLAS detector","Physical Sciences","Physics and Astronomy","Nuclear and High Energy Physics","Particle physics theoretical and experimental studies"
"https://openalex.org/W4413840037","First report of the Asian planthopper Epeurysa nawaii (Hemiptera: Fulgoromorpha: Delphacidae) in the United States, a species detected through community science observations","Life Sciences","Agricultural and Biological Sciences","Plant Science","Phytoplasmas and Hemiptera pathogens"
"https://openalex.org/W4413847110","Surgeon Skill Level, Experience, and Impact on Patient Outcomes: Rethinking Research Paradigms in Spine Surgery","Health Sciences","Medicine","Public Health, Environmental and Occupational Health","Health and Medical Research Impacts"
"https://openalex.org/W4413847332","2 μm Broadband Amplification in Tapered Fiber Devices Using PbS Quantum Dots","Physical Sciences","Engineering","Electrical and Electronic Engineering","Optical Network Technologies"
"https://openalex.org/W4413850801","Students' Willingness to Intervene in Bullying Within Afterschool Programs","Social Sciences","Psychology","Social Psychology","Bullying, Victimization, and Aggression"
"https://openalex.org/W4413852394","Outcomes of bypass surgery in asymptomatic moyamoya angiopathy: A multicenter study with propensity-score weighting","Health Sciences","Medicine","Rheumatology","Moyamoya disease diagnosis and treatment"
